Date,County Name,Partially Covered,Fully Covered,Additional Dose
01/28/2021,Cambria,676,227,
09/27/2021,Allegheny,921,453,2132
06/17/2021,Montgomery,454,1347,
12/18/2020,Mifflin,49,,
11/10/2021,Lebanon,126,49,262
05/27/2021,Bradford,29,71,
08/23/2021,Union,18,34,6
06/14/2021,Pike,29,71,
06/02/2021,Bedford,37,202,
02/04/2021,Northumberland,570,241,
10/13/2021,Fulton,,2,2
10/01/2021,Elk,16,19,26
02/13/2021,Lawrence,127,37,
09/01/2021,Chester,261,290,146
06/27/2021,Dauphin,57,86,
10/17/2021,Lackawanna,39,21,71
09/06/2021,Westmoreland,71,111,8
03/11/2021,Bradford,230,191,
02/17/2021,Mercer,451,263,
08/09/2021,Fayette,95,61,
05/29/2021,Fayette,67,188,
12/25/2020,Lackawanna,3,,
11/17/2021,Schuylkill,64,38,555
08/12/2021,Bedford,18,16,
01/14/2021,Clinton,45,2,
02/17/2021,Lycoming,350,330,
02/15/2021,Snyder,94,56,
03/04/2021,Huntingdon,54,108,
01/15/2021,Sullivan,14,,
09/28/2021,Union,17,21,25
03/19/2021,Forest,28,45,
09/16/2021,Jefferson,33,33,6
09/24/2021,York,299,334,264
10/19/2021,Bedford,8,7,25
07/12/2021,York,224,309,
09/22/2021,Clarion,10,15,2
02/19/2021,Jefferson,145,185,
01/18/2021,Centre,136,48,
03/28/2021,Washington,178,218,
10/30/2021,Warren,25,8,51
06/04/2021,Lycoming,75,162,
06/03/2021,Cambria,70,142,
06/21/2021,Northumberland,32,38,
08/25/2021,Potter,16,9,3
01/09/2021,Clearfield,10,2,
07/30/2021,Columbia,58,79,
01/07/2021,Lackawanna,879,66,
09/28/2021,Cumberland,190,159,345
09/30/2021,Clinton,17,12,37
05/01/2021,Fayette,114,92,
06/08/2021,Lancaster,415,1195,
05/01/2021,Crawford,47,64,
02/06/2021,Monroe,176,94,
02/06/2021,Erie,332,251,
02/01/2021,Washington,615,224,
04/19/2021,Montgomery,3739,4106,
04/03/2021,Clinton,47,15,
09/30/2021,Fulton,13,4,4
07/13/2021,Clinton,19,16,
09/02/2021,Snyder,12,13,
07/19/2021,Erie,111,121,
11/01/2021,Elk,13,16,105
04/28/2021,Lackawanna,1409,743,
10/21/2021,Northumberland,18,27,72
09/27/2021,Wayne,24,14,20
04/14/2021,Northumberland,344,395,
01/15/2021,Butler,238,77,
06/04/2021,Wyoming,26,69,
10/09/2021,Northumberland,18,43,14
02/16/2021,Cameron,7,1,
09/08/2021,Northumberland,137,56,74
03/27/2021,Wyoming,76,49,
10/02/2021,Philadelphia,191,185,41
04/01/2021,Monroe,1005,722,
09/13/2021,Bedford,23,36,2
04/08/2021,Butler,997,1002,
11/10/2021,Westmoreland,450,120,958
05/17/2021,Carbon,148,223,
12/23/2020,Westmoreland,479,,
07/21/2021,Beaver,109,61,
08/24/2021,Out-of-State,721,482,92
05/15/2021,Blair,128,140,
09/20/2021,Lackawanna,98,165,54
10/21/2021,Dauphin,162,138,198
04/11/2021,York,1309,1018,
03/27/2021,Union,79,36,
03/17/2021,Bradford,58,254,
11/04/2021,Allegheny,2063,584,5119
04/10/2021,Franklin,302,647,
10/31/2021,Erie,92,45,232
10/23/2021,Centre,96,17,210
02/16/2021,Columbia,211,234,
07/17/2021,Indiana,25,29,
12/21/2020,Philadelphia,358,,
06/30/2021,Bucks,323,566,
06/05/2021,Lawrence,71,158,
06/03/2021,Erie,180,315,
05/05/2021,Elk,34,123,
06/17/2021,York,260,510,
03/28/2021,Juniata,2,15,
08/31/2021,Westmoreland,170,221,77
10/23/2021,Philadelphia,241,94,93
01/16/2021,York,441,170,
01/15/2021,Centre,107,4,
04/11/2021,Armstrong,11,50,
01/04/2021,Warren,70,,
11/17/2021,Armstrong,45,12,130
01/26/2021,Northampton,1401,552,
03/12/2021,Huntingdon,466,291,
05/14/2021,Lycoming,184,287,
04/01/2021,Philadelphia,1652,2324,
08/17/2021,Wayne,19,34,12
02/01/2021,Centre,492,39,
07/21/2021,Armstrong,25,38,
07/25/2021,Luzerne,82,31,
02/03/2021,Delaware,1891,925,
11/01/2021,Forest,3,,12
05/23/2021,Cumberland,207,150,
02/05/2021,Armstrong,258,112,
07/22/2021,Philadelphia,364,244,
06/24/2021,Carbon,47,80,
10/30/2021,Montgomery,633,205,1292
01/12/2021,Cumberland,439,166,
07/07/2021,York,250,526,
03/23/2021,Juniata,173,43,
01/25/2021,Lancaster,1116,547,
09/20/2021,Delaware,316,354,116
10/14/2021,Sullivan,2,,10
12/20/2020,Philadelphia,157,,
07/12/2021,Franklin,49,67,
05/01/2021,Indiana,57,91,
12/26/2020,Bucks,189,,
03/26/2021,Lycoming,342,210,
08/28/2021,Out-of-State,508,305,19
05/18/2021,Franklin,401,435,
03/30/2021,Snyder,169,76,
01/07/2021,Westmoreland,590,187,
09/30/2021,Allegheny,920,515,2566
10/26/2021,Montour,18,9,59
06/12/2021,Columbia,21,66,
05/24/2021,Erie,299,498,
11/11/2021,Susquehanna,28,17,102
11/15/2021,Armstrong,54,25,112
03/29/2021,Columbia,309,219,
04/09/2021,Somerset,412,379,
03/02/2021,Wyoming,101,85,
04/22/2021,Perry,169,180,
01/31/2021,Clearfield,61,2,
10/29/2021,Warren,38,28,74
05/21/2021,Centre,192,372,
12/27/2020,Dauphin,12,,
06/28/2021,Franklin,78,86,
01/18/2021,York,859,250,
12/28/2020,Venango,138,,
08/26/2021,Somerset,75,62,2
03/27/2021,Venango,34,50,
10/27/2021,Mercer,118,70,902
05/05/2021,Northumberland,163,456,
09/07/2021,Columbia,38,34,1
04/17/2021,Monroe,458,1313,
02/08/2021,Butler,1261,429,
08/11/2021,Fulton,15,3,
10/30/2021,Clinton,15,11,51
04/16/2021,Wayne,398,679,
01/19/2021,Northumberland,436,74,
02/19/2021,Wyoming,50,128,
07/19/2021,Fayette,70,66,
02/27/2021,Wayne,125,186,
10/15/2021,Allegheny,936,636,2636
07/11/2021,Allegheny,154,239,
02/09/2021,Mifflin,210,101,
11/16/2021,Dauphin,389,104,646
09/22/2021,Elk,15,21,19
09/23/2021,Clinton,25,26,3
06/07/2021,Perry,14,37,
04/12/2021,Indiana,64,140,
10/26/2021,Tioga,25,37,91
06/11/2021,Pike,56,331,
09/03/2021,Erie,165,238,41
05/06/2021,Out-of-State,1423,2714,
09/15/2021,Schuylkill,92,130,31
10/26/2021,Lackawanna,147,85,1174
11/17/2021,Blair,55,8,96
06/16/2021,Northumberland,49,94,
12/23/2020,Monroe,201,,
05/02/2021,Crawford,11,12,
04/29/2021,Centre,304,1674,
04/06/2021,York,2097,2229,
09/21/2021,Elk,19,22,2
10/30/2021,Cumberland,215,71,433
10/04/2021,Fulton,12,7,5
01/24/2021,Lehigh,266,658,
05/17/2021,Dauphin,473,1023,
04/04/2021,Cumberland,111,203,
05/22/2021,Northampton,611,709,
06/18/2021,Westmoreland,175,471,
04/27/2021,York,1076,2542,
02/10/2021,Franklin,393,211,
08/10/2021,Philadelphia,367,282,
04/10/2021,Lebanon,823,511,
10/14/2021,Beaver,98,81,226
06/13/2021,Allegheny,250,770,
08/31/2021,Cambria,130,143,30
07/28/2021,Chester,409,274,
04/19/2021,Washington,761,842,
03/11/2021,Centre,1093,415,
01/02/2021,Carbon,24,,
07/23/2021,Juniata,6,11,
03/26/2021,Columbia,259,129,
04/18/2021,Franklin,79,15,
10/18/2021,Fayette,93,72,184
10/27/2021,Wayne,86,44,364
05/11/2021,Delaware,1048,2997,
07/15/2021,Bedford,20,6,
10/14/2021,Lawrence,57,49,127
01/06/2021,Monroe,247,47,
09/13/2021,Lebanon,87,112,11
01/03/2021,Lehigh,430,,
01/05/2021,Lebanon,176,17,
01/05/2021,Lackawanna,822,4,
11/05/2021,Allegheny,2167,637,5036
06/16/2021,Bedford,22,42,
04/25/2021,Cumberland,245,240,
05/25/2021,Venango,35,44,
03/14/2021,Monroe,159,289,
10/31/2021,Union,7,7,19
02/27/2021,Washington,821,1208,
10/14/2021,Mckean,32,29,66
01/14/2021,Crawford,25,2,
05/08/2021,Fayette,91,136,
08/25/2021,Centre,91,70,40
08/30/2021,Westmoreland,200,220,67
11/01/2021,Beaver,145,85,345
09/21/2021,Westmoreland,187,183,76
07/27/2021,Lehigh,297,271,
02/26/2021,Blair,304,780,
03/12/2021,Erie,453,1513,
01/14/2021,Berks,635,79,
02/08/2021,Erie,611,542,
06/12/2021,Wyoming,13,43,
03/21/2021,Adams,265,80,
02/28/2021,Huntingdon,33,36,
02/24/2021,Schuylkill,697,717,
03/29/2021,Elk,49,30,
03/05/2021,Chester,2882,1516,
08/15/2021,Westmoreland,115,90,33
10/31/2021,Northumberland,10,11,36
06/23/2021,Erie,136,258,
08/18/2021,Sullivan,3,2,
04/12/2021,Huntingdon,24,97,
11/11/2021,Lawrence,111,43,343
11/17/2021,York,228,89,740
03/09/2021,Luzerne,537,1401,
09/13/2021,Northampton,202,245,44
10/12/2021,Fulton,,4,5
09/22/2021,Northampton,102,171,52
02/04/2021,Cambria,429,154,
08/05/2021,Cameron,5,3,
08/06/2021,Perry,56,17,
03/16/2021,Bedford,140,65,
12/20/2020,Luzerne,165,1,
02/13/2021,Columbia,171,101,
03/27/2021,Westmoreland,767,847,
03/09/2021,Pike,88,114,
09/03/2021,Schuylkill,89,152,21
06/18/2021,Lawrence,41,103,
09/28/2021,Crawford,52,52,168
05/12/2021,Cumberland,321,1222,
10/22/2021,Blair,79,68,273
10/29/2021,Montour,20,19,166
09/23/2021,Berks,283,230,46
03/11/2021,Blair,894,541,
07/18/2021,Mifflin,10,3,
11/11/2021,Lehigh,795,100,815
10/11/2021,Erie,218,123,880
03/07/2021,Philadelphia,818,162,
10/17/2021,Westmoreland,60,56,94
02/16/2021,Monroe,211,96,
07/07/2021,Centre,41,97,
03/24/2021,Cambria,122,594,
05/03/2021,Adams,55,586,
08/28/2021,Union,19,21,3
01/31/2021,Lackawanna,821,196,
11/04/2021,Cumberland,339,188,852
05/01/2021,York,805,1644,
11/01/2021,Out-of-State,1289,265,546
09/09/2021,Monroe,125,135,29
08/15/2021,Northampton,96,78,21
01/06/2021,Bedford,38,1,
11/16/2021,Bucks,1005,236,1428
06/22/2021,Washington,104,245,
07/27/2021,Armstrong,41,20,
04/04/2021,Lackawanna,86,67,
01/26/2021,Lackawanna,897,565,
03/16/2021,Beaver,511,1100,
10/21/2021,Bradford,19,30,54
07/21/2021,Fulton,2,2,
02/19/2021,Berks,701,996,
10/19/2021,Carbon,20,21,44
05/18/2021,Allegheny,3828,4908,
10/07/2021,Columbia,22,36,110
08/08/2021,Wyoming,6,3,
08/22/2021,Luzerne,95,99,17
01/04/2021,Centre,53,3,
02/08/2021,Washington,515,227,
08/23/2021,Clinton,12,30,3
07/28/2021,York,386,258,
05/06/2021,Butler,304,1039,
09/16/2021,Franklin,84,136,7
06/10/2021,Clarion,21,20,
05/22/2021,Pike,76,249,
09/08/2021,Venango,29,33,3
04/30/2021,Mckean,38,154,
07/04/2021,Out-of-State,37,26,
05/01/2021,Northumberland,160,264,
11/15/2021,Crawford,96,39,97
10/13/2021,Forest,11,2,11
03/23/2021,Bedford,118,25,
03/30/2021,Washington,2473,906,
04/06/2021,Snyder,86,222,
08/12/2021,Westmoreland,250,197,
07/16/2021,Clarion,24,42,
03/08/2021,Venango,212,110,
01/09/2021,Snyder,46,12,
10/18/2021,Cameron,,5,29
04/07/2021,Perry,289,176,
03/20/2021,Montgomery,3965,2266,
01/23/2021,Pike,691,3,
07/07/2021,Fayette,51,62,
05/28/2021,Lawrence,76,170,
03/02/2021,Luzerne,1053,1052,
11/07/2021,Luzerne,312,50,174
02/28/2021,Cambria,92,88,
04/07/2021,Butler,835,1222,
01/18/2021,Blair,224,434,
10/31/2021,Juniata,,4,3
05/06/2021,Montgomery,2192,5775,
02/15/2021,Franklin,517,344,
08/05/2021,Butler,116,87,
10/22/2021,Jefferson,32,24,107
08/17/2021,Centre,137,138,55
04/13/2021,Crawford,93,82,
10/05/2021,Fulton,9,2,7
03/21/2021,Carbon,34,24,
09/21/2021,Chester,184,274,114
05/18/2021,Clarion,67,56,
02/27/2021,Clarion,299,24,
12/19/2020,Northumberland,79,,
08/18/2021,Beaver,158,101,38
08/19/2021,Mercer,64,78,17
05/14/2021,Bucks,2394,3683,
06/01/2021,Bedford,37,44,
02/03/2021,Tioga,90,44,
05/08/2021,Somerset,39,45,
01/20/2021,Northampton,1235,343,
08/20/2021,Wayne,33,30,12
05/22/2021,Perry,43,289,
08/11/2021,Luzerne,268,219,
12/28/2020,Lawrence,153,,
04/30/2021,Perry,169,185,
01/04/2021,Northumberland,264,28,
05/12/2021,Mifflin,9,25,
02/10/2021,Armstrong,120,90,
10/08/2021,Indiana,39,55,47
08/20/2021,Dauphin,286,240,65
06/03/2021,Out-of-State,797,1611,
05/25/2021,Fayette,150,191,
04/16/2021,Northampton,2448,1751,
05/11/2021,Butler,242,1731,
08/20/2021,Lehigh,430,441,308
08/18/2021,Centre,105,338,43
08/27/2021,Franklin,156,155,22
02/27/2021,Armstrong,117,155,
06/05/2021,Dauphin,247,679,
10/31/2021,Centre,31,7,92
01/04/2021,Montour,124,4,
01/31/2021,Montgomery,778,149,
11/15/2021,Lycoming,102,61,250
11/09/2021,Lancaster,558,177,1434
06/07/2021,Schuylkill,108,391,
10/26/2021,Berks,260,278,932
11/08/2021,Montgomery,2123,307,1902
09/25/2021,Carbon,12,19,17
11/10/2021,Juniata,10,10,43
06/28/2021,Huntingdon,4,20,
08/29/2021,Lehigh,148,123,14
08/08/2021,Carbon,17,16,
04/25/2021,Lycoming,78,747,
07/27/2021,Northumberland,66,65,
05/10/2021,Chester,1134,2459,
04/21/2021,Fayette,660,1828,
04/14/2021,Out-of-State,3201,3846,
08/08/2021,Erie,98,49,
05/19/2021,Dauphin,896,1419,
02/27/2021,Lackawanna,958,1604,
03/30/2021,Northumberland,367,270,
02/18/2021,Beaver,326,250,
05/12/2021,Bedford,22,289,
10/04/2021,Cambria,75,68,127
02/15/2021,Perry,27,23,
08/26/2021,Delaware,421,409,102
10/13/2021,Blair,34,60,86
09/02/2021,Northumberland,62,113,6
02/09/2021,Bucks,2190,1308,
03/17/2021,Wayne,456,241,
10/11/2021,Wayne,29,21,24
04/23/2021,Cambria,224,405,
10/26/2021,Centre,113,36,670
06/22/2021,Luzerne,192,450,
10/27/2021,Huntingdon,34,53,98
11/04/2021,Beaver,129,73,476
02/07/2021,Franklin,326,5,
01/27/2021,Adams,420,130,
01/31/2021,Philadelphia,182,144,
10/08/2021,Lebanon,83,79,110
04/18/2021,Allegheny,1025,563,
07/17/2021,Monroe,74,75,
01/27/2021,Pike,160,26,
04/03/2021,Out-of-State,2524,1890,
01/07/2021,Northampton,743,155,
09/30/2021,Delaware,454,301,606
11/13/2021,Lackawanna,339,42,340
05/30/2021,Northampton,120,127,
09/27/2021,Lehigh,221,190,400
09/08/2021,Chester,280,399,103
04/21/2021,Dauphin,1307,1722,
12/24/2020,Lackawanna,39,,
10/30/2021,Beaver,117,67,598
02/23/2021,Wyoming,49,118,
10/08/2021,Lackawanna,121,119,453
01/20/2021,Philadelphia,1080,261,
03/20/2021,Indiana,236,625,
09/06/2021,Out-of-State,119,79,
02/27/2021,Bucks,1765,1111,
01/13/2021,Mercer,434,70,
02/14/2021,Out-of-State,620,290,
10/29/2021,Mercer,109,56,318
11/10/2021,Clinton,39,15,225
06/09/2021,Blair,70,217,
09/25/2021,Indiana,25,33,36
02/08/2021,Lackawanna,781,609,
05/18/2021,Northumberland,199,342,
09/30/2021,Montgomery,737,474,1249
05/29/2021,Sullivan,5,6,
05/17/2021,Beaver,287,363,
07/08/2021,Chester,224,337,
04/05/2021,Jefferson,137,27,
02/23/2021,Clarion,164,127,
06/23/2021,Lawrence,42,68,
10/28/2021,Butler,127,100,621
04/13/2021,Lancaster,2873,1480,
10/12/2021,Clarion,18,12,27
08/29/2021,Chester,161,199,33
04/21/2021,Schuylkill,442,620,
08/15/2021,Snyder,5,8,1
04/03/2021,Montgomery,5587,3131,
09/21/2021,Mifflin,14,16,2
08/14/2021,Northampton,257,228,21
05/02/2021,Lehigh,268,345,
01/27/2021,Mifflin,193,43,
05/21/2021,Tioga,67,109,
05/26/2021,Out-of-State,988,1306,
12/30/2020,Perry,48,,
09/15/2021,Cumberland,137,158,33
04/25/2021,Out-of-State,1837,801,
02/22/2021,Warren,4,10,
03/04/2021,Cambria,1105,574,
04/28/2021,Luzerne,1181,1956,
01/11/2021,Allegheny,2707,2222,
06/28/2021,Cumberland,109,187,
11/17/2021,Bucks,557,81,1029
02/14/2021,Delaware,411,604,
11/01/2021,Warren,31,16,65
11/04/2021,Lackawanna,245,78,1262
02/05/2021,Pike,250,30,
09/19/2021,Armstrong,15,30,1
08/13/2021,Franklin,173,108,2
05/12/2021,Greene,64,208,
06/02/2021,Out-of-State,831,1239,
05/10/2021,Philadelphia,574,1604,
05/10/2021,Wyoming,33,51,
08/23/2021,Philadelphia,325,308,14
06/07/2021,Mercer,29,83,
10/10/2021,Lycoming,14,18,23
08/01/2021,Northampton,111,71,
02/24/2021,Sullivan,19,16,
06/11/2021,Schuylkill,121,356,
11/13/2021,Butler,437,38,210
10/21/2021,Wayne,15,15,33
09/02/2021,York,300,376,74
05/19/2021,Berks,1260,2050,
02/23/2021,Clearfield,542,534,
09/15/2021,Montour,21,11,23
02/14/2021,Philadelphia,627,188,
03/04/2021,Sullivan,9,100,
06/09/2021,Pike,28,222,
11/03/2021,Wyoming,29,18,142
10/26/2021,Delaware,752,261,1634
09/18/2021,Franklin,77,123,5
02/01/2021,Forest,17,2,
04/04/2021,Elk,,5,
01/04/2021,Mercer,73,,
06/01/2021,Philadelphia,637,1131,
06/21/2021,Erie,175,128,
11/08/2021,Lycoming,82,50,305
07/22/2021,Wyoming,19,12,
11/16/2021,Indiana,52,28,123
06/08/2021,Allegheny,1068,3834,
04/16/2021,Philadelphia,1437,1553,
09/17/2021,Forest,,7,
02/07/2021,Bucks,282,98,
05/03/2021,Philadelphia,1252,1185,
11/08/2021,Huntingdon,22,24,100
03/12/2021,Venango,437,511,
02/20/2021,Clarion,52,63,
09/11/2021,Allegheny,488,662,121
01/21/2021,York,1022,378,
05/07/2021,Luzerne,718,1663,
02/03/2021,Schuylkill,634,273,
08/14/2021,Washington,125,102,18
03/20/2021,Clinton,74,25,
04/16/2021,Allegheny,5885,7992,
10/31/2021,Lycoming,10,17,58
03/04/2021,Fayette,393,683,
03/27/2021,Cumberland,1203,688,
09/20/2021,Wayne,22,28,5
04/21/2021,Fulton,9,130,
09/12/2021,Allegheny,316,383,68
07/12/2021,Philadelphia,222,307,
02/17/2021,Blair,448,130,
06/24/2021,Lawrence,39,107,
09/25/2021,Sullivan,2,2,4
02/27/2021,Carbon,113,306,
04/14/2021,Mercer,428,296,
09/27/2021,Centre,78,32,210
06/06/2021,Schuylkill,15,45,
07/22/2021,Schuylkill,102,69,
10/28/2021,Warren,45,39,351
06/04/2021,Montour,8,27,
07/16/2021,Lycoming,69,60,
09/10/2021,Clarion,39,50,13
02/22/2021,Clarion,37,24,
03/28/2021,Dauphin,458,171,
12/23/2020,Lebanon,81,,
11/01/2021,Lancaster,347,180,1675
07/16/2021,Beaver,70,74,
06/25/2021,Tioga,27,32,
10/24/2021,Bradford,27,7,54
02/04/2021,Fayette,380,154,
10/25/2021,Clearfield,65,34,154
05/07/2021,Cumberland,492,1365,
02/22/2021,Monroe,91,379,
11/08/2021,Blair,119,46,386
03/20/2021,Wyoming,145,41,
10/27/2021,Greene,48,21,220
10/28/2021,Montgomery,1066,370,2474
02/20/2021,Lawrence,125,91,
01/27/2021,Westmoreland,1234,664,
04/23/2021,Cameron,4,9,
06/22/2021,Cumberland,198,438,
02/14/2021,Montgomery,1216,767,
07/02/2021,Out-of-State,386,561,
02/17/2021,Berks,695,1037,
10/26/2021,Butler,221,77,721
04/26/2021,Delaware,1580,2551,
06/11/2021,Erie,183,480,
09/09/2021,Cambria,94,116,20
11/14/2021,Cambria,40,21,79
10/16/2021,Forest,1,,5
04/04/2021,Chester,398,392,
06/05/2021,Westmoreland,183,529,
02/18/2021,Montgomery,558,848,
03/17/2021,Luzerne,1340,1290,
07/09/2021,Tioga,22,23,
10/03/2021,Delaware,191,145,171
05/13/2021,Allegheny,4197,6817,
12/29/2020,Centre,247,,
02/17/2021,Potter,34,27,
10/23/2021,Huntingdon,7,8,52
08/17/2021,Chester,490,420,182
03/27/2021,Bradford,22,25,
10/26/2021,Lebanon,97,67,353
03/30/2021,Lackawanna,997,843,
09/07/2021,Sullivan,8,9,
12/22/2020,Lancaster,505,,
03/29/2021,Lebanon,458,348,
04/24/2021,Washington,564,545,
10/28/2021,Dauphin,252,155,642
09/04/2021,Centre,76,47,28
03/25/2021,Jefferson,147,39,
03/04/2021,Venango,603,195,
01/30/2021,Berks,1005,217,
12/30/2020,Union,107,,
05/12/2021,Chester,1401,2770,
04/21/2021,Columbia,199,348,
08/26/2021,Schuylkill,98,122,12
06/01/2021,Chester,731,2149,
02/25/2021,Bradford,240,75,
07/08/2021,Lackawanna,85,148,
04/10/2021,Berks,2544,2339,
08/18/2021,Perry,40,28,1
03/17/2021,Cumberland,1724,1333,
11/01/2021,Union,19,16,114
07/02/2021,Cumberland,126,218,
09/26/2021,Adams,24,35,11
03/17/2021,Cambria,284,677,
03/04/2021,York,1720,1026,
11/07/2021,Fulton,1,2,
02/02/2021,Bucks,1314,454,
09/20/2021,Out-of-State,474,410,26
03/09/2021,Lawrence,952,323,
07/13/2021,Bradford,20,26,
12/18/2020,Philadelphia,315,,
04/06/2021,Lawrence,387,692,
01/15/2021,Clinton,54,,
04/29/2021,Mercer,149,485,
01/17/2021,Erie,146,38,
03/16/2021,Lycoming,280,365,
05/03/2021,Lehigh,1118,1623,
09/03/2021,Lehigh,480,480,161
09/20/2021,Montgomery,440,503,217
10/25/2021,Philadelphia,492,257,352
03/11/2021,Northampton,1676,942,
05/10/2021,York,648,1854,
04/27/2021,Lycoming,214,263,
02/25/2021,Clinton,140,148,
04/12/2021,Wayne,66,147,
10/15/2021,Forest,,2,5
01/16/2021,Columbia,46,43,
11/09/2021,Berks,374,160,1278
07/05/2021,Fayette,26,57,
08/07/2021,York,348,279,
02/04/2021,Mckean,67,212,
09/11/2021,Luzerne,195,159,20
09/25/2021,Berks,198,234,185
08/03/2021,Blair,87,48,
09/26/2021,Out-of-State,382,121,42
09/01/2021,Westmoreland,202,232,107
08/13/2021,Lycoming,89,95,
05/11/2021,Bucks,1801,3456,
10/20/2021,Lehigh,170,197,482
09/29/2021,Armstrong,47,37,82
07/23/2021,Cumberland,199,143,
10/24/2021,Perry,12,10,51
09/10/2021,Montour,24,22,20
02/02/2021,Cameron,17,1,
08/26/2021,York,345,412,80
10/11/2021,Cambria,60,75,183
12/31/2020,Westmoreland,308,,
02/04/2021,Luzerne,1754,909,
05/21/2021,Northumberland,235,480,
10/19/2021,Wayne,18,23,52
09/21/2021,Wayne,25,31,6
05/14/2021,Washington,575,908,
03/09/2021,Columbia,184,415,
05/22/2021,Lebanon,330,481,
09/19/2021,Out-of-State,191,131,4
12/27/2020,Montgomery,280,,
07/22/2021,Washington,128,78,
04/01/2021,Beaver,575,1424,
06/29/2021,Union,12,11,
11/11/2021,Union,28,8,113
08/04/2021,Monroe,177,83,
06/07/2021,Westmoreland,182,708,
12/27/2020,Lancaster,138,,
11/17/2021,Venango,30,12,38
05/12/2021,Franklin,176,303,
01/12/2021,Cambria,113,182,
01/29/2021,Schuylkill,569,300,
04/06/2021,Beaver,799,476,
10/12/2021,Out-of-State,584,355,281
06/06/2021,York,97,186,
05/19/2021,Elk,72,47,
04/23/2021,Washington,786,838,
11/11/2021,Centre,348,59,296
12/29/2020,York,565,,
06/29/2021,Bradford,16,24,
12/18/2020,Somerset,81,,
10/24/2021,Delaware,211,113,371
10/22/2021,Wayne,42,28,119
04/20/2021,Fulton,129,16,
04/03/2021,Bradford,90,21,
02/02/2021,Butler,883,346,
08/02/2021,Montgomery,661,385,
02/19/2021,Lackawanna,523,844,
05/03/2021,Pike,42,97,
03/19/2021,Perry,289,126,
06/16/2021,Luzerne,282,631,
02/13/2021,Dauphin,523,341,
07/02/2021,Mercer,41,96,
01/20/2021,Lycoming,307,241,
04/07/2021,Delaware,2919,3412,
08/05/2021,Juniata,18,5,
12/31/2020,Mckean,23,,
03/10/2021,Cameron,23,34,
05/01/2021,Northampton,644,888,
11/03/2021,Armstrong,55,47,517
07/22/2021,Butler,95,82,
03/13/2021,Franklin,595,269,
06/18/2021,Lackawanna,204,524,
01/10/2021,Carbon,53,18,
01/23/2021,Snyder,158,1,
11/08/2021,Monroe,178,65,373
03/07/2021,Columbia,12,266,
09/26/2021,Warren,11,13,2
03/11/2021,Armstrong,403,393,
05/22/2021,Columbia,195,220,
04/13/2021,Sullivan,21,36,
09/27/2021,Lancaster,310,238,456
03/31/2021,Columbia,308,231,
05/07/2021,Juniata,26,79,
10/26/2021,Snyder,14,16,81
10/17/2021,Carbon,7,9,4
05/22/2021,Clearfield,61,92,
02/13/2021,Chester,897,407,
05/25/2021,Montour,15,25,
08/15/2021,Out-of-State,283,135,13
09/08/2021,Perry,11,30,2
05/12/2021,Susquehanna,74,115,
05/21/2021,Lackawanna,730,752,
10/15/2021,Perry,20,25,15
01/01/2021,Butler,8,,
02/18/2021,Cumberland,289,471,
11/15/2021,Allegheny,1713,473,3663
05/25/2021,Montgomery,1567,2394,
08/14/2021,Berks,266,291,16
08/06/2021,Mercer,106,110,
06/24/2021,Lycoming,68,139,
02/01/2021,Adams,229,28,
08/17/2021,Lebanon,105,107,6
10/20/2021,Carbon,26,27,72
11/15/2021,Greene,37,13,96
05/23/2021,Washington,74,64,
11/08/2021,Susquehanna,29,12,100
01/15/2021,Montgomery,2102,205,
05/16/2021,Dauphin,151,226,
08/07/2021,Lehigh,312,192,
01/30/2021,Lackawanna,1578,121,
01/27/2021,Berks,1130,481,
03/19/2021,Beaver,1439,501,
10/06/2021,Erie,153,139,438
06/16/2021,Monroe,118,443,
08/29/2021,Crawford,33,27,2
09/01/2021,Franklin,86,114,8
09/15/2021,Cameron,10,3,1
04/01/2021,Sullivan,18,5,
01/18/2021,Montgomery,1651,728,
10/06/2021,Perry,28,21,19
05/02/2021,Warren,31,41,
03/02/2021,Wayne,183,56,
06/16/2021,Crawford,65,56,
08/01/2021,Fayette,39,18,
02/23/2021,Somerset,80,86,
02/23/2021,Forest,10,13,
01/25/2021,Tioga,91,57,
05/10/2021,Armstrong,80,355,
02/26/2021,Sullivan,16,32,
10/03/2021,Monroe,37,40,20
05/23/2021,Columbia,22,32,
01/10/2021,Somerset,4,5,
03/17/2021,Clearfield,147,541,
04/11/2021,Lancaster,1901,1264,
10/24/2021,Lehigh,68,46,239
03/02/2021,Armstrong,287,237,
10/25/2021,Fayette,129,83,381
10/04/2021,Cumberland,189,181,272
03/15/2021,Crawford,39,73,
01/13/2021,Bucks,1379,722,
09/10/2021,Washington,180,160,71
05/12/2021,Lackawanna,623,654,
12/21/2020,Beaver,166,,
04/20/2021,Chester,2865,3358,
11/17/2021,Lehigh,333,85,834
06/16/2021,Union,10,29,
06/06/2021,Perry,6,16,
05/14/2021,Out-of-State,2460,2687,
01/23/2021,Northampton,799,276,
02/21/2021,Juniata,,14,
11/17/2021,Out-of-State,819,164,530
09/16/2021,Montgomery,410,514,128
10/22/2021,Lawrence,118,37,166
07/19/2021,Indiana,22,23,
11/13/2021,Clearfield,57,14,57
03/20/2021,Adams,461,335,
05/21/2021,Beaver,316,308,
03/13/2021,Mercer,566,1101,
02/12/2021,Lawrence,404,355,
01/11/2021,Wyoming,96,12,
10/12/2021,Franklin,85,94,256
